"Which of these TV programmes prompted a UN discussion about its major themes?","Battlestar Galactica","Dallas","Orange Is the New Black",0,12
"In the 90s sitcom, Will Smith played the what of Bel-Air?","Fresh Prince","Decayed Duke","Rotten King",0,1
"What catchphrase does Alan Sugar use when eliminating contestants on “The Apprentice”?","You're fired!","Stay outta my business!","You're having a laugh!",0,2
"The sitcom that ran from 1973 to 2010 on the BBC was entitled “The Last of the” what?","Winter Red Bull","Spring Ribena","Summer Wine",2,3
"The Night King is a character from which of these series?","Downton Abbey","Game of Thrones","Call the Midwife",1,4
"Harry Enfield portrayed a central character in the first series of which of these programmes?","Men Behaving Badly","The Vicar of Dibley","The League of Gentlemen",0,5
"A former actress in which of these soaps received an Oscar in 2018?","Coronation Street","Neighbours","Hollyoaks",2,6
"Martin Scorsese directed the pilot episode of which of these series?","Narcos","Boardwalk Empire","The Sopranos",1,7
"Which politician was asked the same question 12 times by Jeremy Paxman on “Newsnight”?","Gordon Brown","Michael Howard","Peter Mandelson",1,8
"“Let's be careful out there” was a catchphrase associated with which US police drama?","The Wire","NYPD Blue","Hill Street Blues",2,9
"A team representing which university was the first to score zero points on “University Challenge”?","Exeter","Oxford","Reading",2,10
"Which of these programmes did NOT feature on Channel 4's opening day schedule?","The Body Show","Time Team","Brookside",1,11
"Which of these presenters voiced a Doctor Who character in a 2005 episode?","Carol Vorderman","Tess Daly","Anne Robinson",2,12
"Who was announced as the latest CBeebies Bedtime Story star?","Liam Gallagher","Orlando Bloom","Prince Harry",1,3
"Who was announced as one of the new presenters of “Top Gear” this week?","Paddy McGuinness","David Schwimmer","Dermot O'Leary",0,5
"What is the first name of John Cleese's hotelier character in Fawlty Towers?","Broccoli","Beetroot","Basil",2,4
"Which of these animated characters is famous for having a high IQ?","Jimmy Neutron Boy Genius","SpongeBob SquarePants","Homer Simpson",0,2
"Which of these celebrities has a television network named after her?","Wendy Williams","Oprah Winfrey","Whoopi Goldberg",1,6
"In the streaming TV series, Sabrina is which of the following?","A troublesome toddler","An OAP","A teenage witch",2,2
"Which of these singers was a judge on the 2018 series of American Idol?","Katy Perry","Rihanna","Britney Spears",0,4
"Which member of the royal family regularly appeared on the US version of “Deal or no Deal”?","The Duchess of Sussex","The Queen","Prince Charles",0,3
"Which of these sitcom characters would often say the catchprase “He who dares, wins!”?","Derek Trotter","Basil Fawlty","David Brent",0,4
"Which of these reality TV shows features the “Casa Amor”?","Sesame Street","Good Morning Britain","Love Island",2,3
"Who played Pennywise in the original TV adaptation of Stephen King's “It”?","Robin Williams","Tommy Lee Jones","Tim Curry",2,7
"A former England rugby player was the first winner of which of the following?","Celebrity Big Brother","Strictly Come Dancing","Celebrity Masterchef",2,9
"Which of these singers has been a judge on the UK versions of both “The X Factor” and “The Voice”?","Rita Ora","Ricky Wilson","Nicole Scherzinger",0,5
"What was unusual about the technical challenge in the GBBO final?","It took place outside","It took place on a beach","It took place underwater",0,4
"The “C” in the US TV network “CBS” stands for what?","Cable","Columbia","Chrysler",1,4
"“I'm a Celebrity...Get Me Out of Here!” takes place in which environment?","Rehab clinic","Jungle","Kebab shop",1,1
"Which British rapper was given his own television chat show in 2018?","Stormzy","Big Narstie","Skepta",1,4
"Which of these cartoon characters originally had the name “Too Much”?","Goofy","Scooby-Doo","Yogi Bear",1,17
"What species is Swiper on “Dora the Explorer”?","Ferret","Fox","Weasel",1,6
"Alesha Dixon won series five of which TV programme?","Dancing on Ice","Britain's Got Talent","Strictly Come Dancing",2,5
"Which of the following is NOT a Looney Tunes character?","Mighty Mouse","Lola Bunny","Marvin the Martian",0,7
"Which of these series was originally going to be set in the 80s?","The Inbetweeners","The Office","The Thick of It",0,11
"In the 80s and 90s dance music TV programme “The Hitman and Her”, who was “Her”?","Donna Air","Davina McCall","Michaela Strachan",2,5
"Which of these is the title of a crime drama that began on air in the late 1970s?","Mike's Treasures","Harry's Gems","Charlie's Angels",2,1
"In which TV series has Helen Mirren played Detective Jane Tennison?","Amazon Prime","Usual Suspects","Prime Suspect",2,2
"Which of these TV programmes has NOT starred Gillian Anderson?","The X-Files","The Fall","Vera",2,3
"The first series of “Top of the Lake” was set in which country?","Kenya","New Zealand","Switzerland",1,4
"“Broadchurch” was primarily filmed in which English county?","Cambridgeshire","Dorset","Shropshire",1,5
"For which of these items of clothing is the female lead in “The Killing” especially noted?","Her sweater","Her beanie","Her boots",0,6
"An actress from which programme played one of the title roles in the pilot episode of “Cagney & Lacey”?","The Waltons","The Brady Bunch","M*A*S*H*",2,7
"In the US remake of Scandinavian noir “The Bridge”, who portrays the lead female detective?","Mary Elizabeth Winstead","Diane Kruger","Emily Deschanel",1,8
"What was the first French-language drama series to be shown on BBC Four?","The Returned","Spiral","Braquo",1,9
"Which of these series was written by the creator of “The Sweeney”?","The Gentle Touch","The Bill","Juliet Bravo",2,10
"Which of these “Line of Duty” actresses has also appeared in a movie with a US rap star?","Keeley Hawes","Thandie Newton","Vicky McClure",1,11
"The author of which of these works is referenced in the very first episode of “Happy Valley”?","The Bell Jar","Frankenstein","Pride and Prejudice",0,12
"Which of these personalities has NOT guest hosted an episode of “Have I Got News For You”?","William Shatner","Joan Collins","Phillip Schofield",2,8
"The composer of the score to “Love Story” also wrote the theme tune to which of these TV programmes?","Panorama","Strictly Come Dancing","University Challenge",0,12
"Which of these TV characters was used in a ’90s magazine cover story asking, “Is Feminism Dead?”","Buffy Summers","Carrie Bradshaw","Ally McBeal",2,17
"Thandie Newton played DCI Roz Huntley in which of these TV programmes?","Line of Duty","Rhombus of Reason","Zig-zag of Neglect",0,2
"Who won the first series of the US version of “I'm a Celebrity”?","Cris Judd","Melissa Rivers","Lou Diamond Phillips",0,10
"Which phrase is shown on screen at the end of a Looney Tunes cartoon?","You're fired!","That's all Folks!","Hasta la vista, baby",1,1
"Christine Cavanaugh is the voice of the main character from which show?","The Fairly OddParents","Dexter's Laboratory","Phineas and Ferb",1,6
"In the TV programme ‘‘Arrested Development’’, where is there always money?","In the shark tank","In Buster’s hook","In the banana stand",2,7
"What single word appeared at the end of a mysterious trailer featuring Tom Hiddleston this week?","Manager","Skull","Betrayal",2,8
"Who was NOT announced as one of the contestants for the new series of “I'm a Celebrity”?","John Barrowman","Abbey Clancy","Fleur East",1,11
"Which of these did NOT feature as an enemy of one of the first four Doctor Whos?","Sontarans","Terileptils","Sensorites",1,11
"Which of these TV programmes is based on a series of novels by a dance critic for a national newspaper?","Bodyguard","Killing Eve","The Fall",1,11
"Which US TV network was the last to air the tradition known as “Saturday morning cartoons”?","Fox","The CW","NBC",1,8
"Which of these “Real World” seasons came first?","Chicago","Boston","London",2,19
"A star of which British sitcom is currently appearing in a new Netflix adaptation of Sabrina?","Peep Show","Miranda","The Office",2,8
"Which of these programmes is a sitcom starring Rob Delaney and Sharon Horgan?","Disaster","Fiasco","Catastrophe",2,3
"In the children's TV series “Rainbow”, George was which type of animal?","Cow","Hippo","Sheep",1,5
"What did Noel Edmonds say he did in order to prepare for “I'm a Celebrity”?","Ate worms","Spent dingo dollars","Showered outside",0,1
"Who has been tipped as the new host of “Question Time”?","Fiona Bruce","Lily Allen","Gary Lineker",0,2
"Which of these is a Channel 4 dating programme?","First Dates","First Tooth","First Dibs",0,2
"Who hosted the 20th anniversary series of “Who Wants to Be a Millionaire?”?","Phillip Schofield","Jeremy Clarkson","Tess Daly",1,3
"Which of these US sitcoms had the least number of seasons?","Two and a Half Men","Frasier","Friends",2,9
"Which of these countries has NEVER had its own version of BBC's “MasterChef”?","Cambodia","Chile","Cyprus",2,10
"Who was the first person to play Miss Marple in a TV adaptation of an Agatha Christie novel?","Gracie Fields","Margaret Rutherford","Geraldine McEwan",0,12
"“Sister Suffragette' is a song from which musical film?","Oliver!","Mary Poppins","The Sound of Music",1,4
"Which of these animated movies does NOT star a knighted actor?","The Emoji Movie","Fantastic Mr. Fox","Wreck-It Ralph",2,6
"Which of these BBC radio personalities featured in the 2006 movie “Children of Men”?","DJ Nihal","Scott Mills","John Humphrys",0,11
"Which movie's poster depicts a lonely astronaut above the line “950,000 miles from home”?","Life","Moon","Gravity",1,8
"In “The Exorcist”, what is the name of the demon that possesses Regan?","Pikachu","Pazuzu","Uvavu",1,5
"In the 80s, which Oscar-nominated actor portrayed lead characters in movies about country singing and football?","Sylvester Stallone","Jeff Bridges","Kevin Costner",0,9
"Which of these animals has featured in an Academy Award-winning movie?","Popcorn Deelites","Punxsutawney Phil","Orangey",2,12
"Which character did Michael Caine play in “The Muppet Christmas Carol”?","Ebenezer Scrooge","Ed Sheeran","Edward Scissorhands",0,2
"What is the name of the energy sword featured in the Star Wars franchise?","Sabretooth","Lightsaber","Müllerlight",1,2
"Which of these movies did NOT feature Marlon Brando?","Goodfellas","The Godfather","Apocalypse Now",0,5
"Who was the first Golden Globe nominee for their role as a Marvel character?","Hugh Jackman","Chris Evans","Ryan Reynolds",2,10
"Which of these movies features more than 10 characters in its cast?","Cast Away","Hard Candy","10 Cloverfield Lane",0,8
"Marilyn Monroe's final, unfinished movie was later remade into which of these?","Move Over, Darling","Viva Las Vegas","Breakfast at Tiffany's",0,11
"Which of these movies is based on a British short film starring Cherie Lunghi?","Fatal Attraction","Basic Instinct","Indecent Proposal",0,11
"What is actor Dwayne Johnson's wrestling name?","The Brick","The Pebble","The Rock",2,2
"The composer of music for “The Shining” also created the soundtrack for which of these movies?","Robocop","Total Recall","Tron",2,10
"Which of these is a popular Vin Diesel action franchise?","xXx","hHh","aAa",0,2
"Which of these songs features on the “Pitch Perfect 2” soundtrack?","Lights","Flashlight","Firework",1,11
"In a recent Twitter challenge, which movie's plot was described as “the saddest opening montage ever”?","Saving Private Ryan","Up","Bambi",1,6
"Whose performance as Peeves was cut from the first “Harry Potter” movie?","Ricky Gervais","Richard Griffiths","Rik Mayall",2,6
"Samuel L. Jackson almost quit “Snakes on a Plane” when producers threatened to change what?","Their choice of reptile","His salary","Movie’s name",2,9
"In “Grease,” the actor playing what character famously had to be sewn into their pants for the closing song?","Sandy","Danny","Rizzo",0,12
"Movie producer Hal Roach Sr. is said to have coined which of these terms?","Cut to the chase","Lights, camera, action!","In the can",0,9
"Which of these volcanoes shares its name with a Disney character?","Pacaya","Stromboli","Tambora",1,4
"Which of these Tarantino movies begins with an English actor talking?","Reservoir Dogs","The Hateful Eight","Pulp Fiction",2,8
"Whose collection of jewels were known as the “crown jewels of Hollywood”?","Marilyn Monroe","Elizabeth Taylor","Grace Kelly",1,6
"CASE and TARS are robots from which sci-fi movie?","Interstellar","Ex Machina","The Terminator",0,5
"Which of these Disney movies was based on a storyline written for a novelty reading toy?","Bambi","The Love Bug","Dumbo",2,12
"Who played the title role in the 1990s movie “What's Eating Gilbert Grape”?","Tobey Maguire","Leonardo DiCaprio","Johnny Depp",2,7
"Which actor was replaced by Michael J Fox in “Back to the Future” after just a few weeks of filming?","Kiefer Sutherland","Matthew Modine","Eric Stoltz",2,11
"Who made his feature film debut in “Die Hard”?","Jeremy Irons","Bruce Willis","Alan Rickman",2,6
"Which actor's cameo role in 'ET' was cut from the final version of the movie?","Billy Crystal","Robin Williams","Harrison Ford",2,7
"Which of these movies takes place in the 22nd century?","Avatar","The Purge","Prometheus",0,6
"Which Bond villain plans to recreate humanity with himself at the head of the human race?","Drax","Goldfinger","Scaramanga",0,11
"The actress who voiced the Snow Queen in “Frozen” also appeared in which other Disney movie?","Tangled","Enchanted","Moana",1,6
"The script for which of these Oscar-winning movies was inspired by a floating plastic bag?","American Beauty","The Shape of Water","Birdman",0,7
"In ''Terminator: Genisys', the offices of the Cyberdyne organisation were based on those of which real company?","Facebook","Oracle","Google",1,11
"In which movie was the character Kevin McCallister unwittingly abandoned by his family?","Nobody's Alone","Everyone's Home","Home Alone",2,2
"Members of which musical family auditioned to be in the movie ''The Sound of Music'?","The Gibb Brothers","The Osmonds","The Carpenters",1,12
"Which British sitcom's leading lady had a supporting role in “Wonder Woman”?","The Office","The Inbetweeners","Peep Show",0,4
"Which of these actors has NOT played both twin brothers in the same movie?","Tom Hardy","Jeremy Irons","Clive Owen",2,8
"Which of these people appeared in the movie “The Sixth Sense”?","Laura Linney","Donnie Wahlberg","Mark Wahlberg",1,8
"Which of these film characters had a pet llama named Tina?","Hans Gruber","Paul Blart","Napoleon Dynamite",2,3
"Harrison Ford played what fictional archaeologist in “Raiders of the Lost Ark”?","Texarkana Johnson","Indiana Jones","Canada Gord",1,1
"Who was the first person born in the 80s to have been nominated for the Best Actor Oscar?","Heath Ledger","Eddie Redmayne","Ryan Gosling",2,11
"Which of these directors owns the Skywalker Ranch in California?","Steven Spielberg","Francis Ford Coppola","George Lucas",2,5
"Of these three performers, who ranked highest on Forbes’ 2018 list of highest-paid actors?","Jackie Chan","Adam Sandler","Will Smith",0,10
"“Where's my super suit” is a line spoken by which of these movie characters?","Superman","Frozone","Black Panther",1,4
"Which of these movies was the first to be preceded by the Amblin Entertainment logo, the company founded by Steven Spielberg?","The Goonies","Gremlins","ET",1,10
"Tom Cruise has been in six “Mission” movies which are described as what in the title?","Impossible","Quite dodgy","Borderline tricky",0,1
"The closing line of which movie is “That’ll do, pig. That’ll do”?","Bee Movie","Babe","Chicken Little",1,3
"Jesse Eisenberg portrayed which of these tech entrepreneurs in “The Social Network”?","Bill Gates","Mark Zuckerberg","Steve Jobs",1,4
"Which character in “The Dark Knight” says the line “Why so serious”?","The Joker","Scarecrow","Two-Face",0,5
"Which of these actors made their movie debut in “Back to the Future Part II”?","Macaulay Culkin","Elijah Wood","Tobey Maguire",1,7
"Which of these actors appeared in three of the movies shortlisted for the 2018 Best Picture Oscar?","Woody Harrelson","Michael Stuhlbarg","Octavia Spencer",1,8
"The Clint Eastwood movie “Pale Rider” used the theme music from which TV programme in its trailer?","Channel 4 News","Top Gear","Doctor Who",0,9
"Of these three true story movies, which is actually the “truest”, based on statistical analysis?","The King's Speech","The Wolf of Wall Street","Bridge of Spies",2,10
"Which of these did NOT feature in Empire’s 2017 list of the 100 greatest movies of all time?","Dr. Strangelove","Amélie","Avengers Assemble",0,11
"Which of these actors has played Winston Churchill in a feature-length movie?","Anthony Hopkins","Robbie Coltrane","Christian Slater",2,12
"Of these movies, which has the most mistakes according to moviemistakes.com?","Scary Movie 3","Jurassic Park","The Birds",2,12
"Which actor's brother sometimes steps in to provide his voice when he is unavailable?","Samuel L. Jackson","Will Ferrell","Tom Hanks",2,9
"Which of these actors won two Oscars before the age of 30?","Katharine Hepburn","Greta Garbo","Luise Rainer",2,10
"A Wikipedia disagreement about which actor's nationality has reportedly resulted in over 6,000 edits to her page?","Nicole Kidman","Jennifer Aniston","Charlize Theron",1,12
"The Lucasfilm-developed THX theater standard debuted with what film?","Raiders of the Lost Ark","Return of the Jedi","The Empire Strikes Back",1,12
"Which pop star played Whitney Houston's manager in “The Bodyguard”?","Jon Bon Jovi","Phil Collins","Gary Kemp",2,7
"Which of these actors has never appeared in a movie sequel?","Leonardo DiCaprio","Russell Crowe","Kate Winslet",1,12
"Which of these movies was the first to be released as a PG-13 in the US?","Red Dawn","The Color Purple","Dirty Dancing",0,8
"Which of these movies had the most Oscar nominations?","Despicable Me 2","The Shining","Groundhog Day",0,5
