"Vietnam is home to which of the following?","World's largest statue","World's largest temple","World's largest cave",2,10
"In a 2015 study, residents of which city considered themselves the MOST satisfied to live there?","Munich","Copenhagen","Belfast",2,11
"The world’s oldest airport still in operation is closest to what metropolitan area?","Raleigh, NC","Columbus, OH","Washington, DC",2,9
"Which of these sculptures is located in Tyne and Wear?","Venus de Milo","Angel of the North","Statue of Liberty",1,2
"Which of the following cities is an anagram of its country's capital?","Cairns","Parma","Kyoto",2,4
"Which of these is the name of a supposed former land connection between India and Sri Lanka?","Eden's Bridge","Eve's Bridge","Adam's Bridge",2,7
"Which of these is a village near the English city of Durham?","Pity Me","Great Snoring","Matching Tye",0,10
"Which of these is NOT one of the Top 10 most common Italian surnames?","Rossi","Russo","Rizzi",2,12
"Of the 100 largest cities in the US, which is the nearest to London?","New York","Anchorage","Boston",2,7
"Which of these cities is the capital of an African country?","Thimphu","Manama","Asmara",2,8
"Which of these cities is the furthest north?","Munich","Montreal","Minneapolis",0,10
"Residents of which of these three countries are most likely to travel by coach?","France","Poland","Luxembourg",2,12
"Which of the following is a capital city?","Karachi","Jeddah","Abu Dhabi",2,5
"“Paramaribo” and “Georgetown” are capital cities of countries belonging to which continent?","Asia","South America","Africa",1,6
"Which of these cities begins a new day first?","Melbourne, Australia","Tokyo, Japan","Jakarta, Indonesia",0,7
"A “Dubliner” is someone from a city in which country?","Wales","Scotland","Ireland",2,1
"Which of these countries does NOT have a TV licence fee?","Bulgaria","Switzerland","Austria",0,11
"Which of these journeys takes the longest time when travelling on a non-stop flight?","Phuket to Singapore","Paris to Stockholm","Perth to Sydney",2,12
"Which of these countries spans more than one continent?","Iran","Costa Rica","Egypt",2,6
"The Brooklyn Bridge is found in which city?","Mordor","New York","Springfield",1,1
"The famous “Hollywood" sign in Los Angeles originally said what?","Hollywoodville","Hollywoodland","Hollywoodworld",1,6
"People from the Channel Island of Guernsey are sometimes known as what?","Guerns","Guerneyans","Guerners",0,7
"Which of these is NOT a city in the UK?","London","Liverpool","Lyon",2,2
"Which of these is NOT in the Top 10 of most common Irish surnames?","Fitzgerald","Walsh","Ryan",0,12
"Which country's outline is commonly referred to as a “boot” due its appearance on a map?","Italy","Ireland","Indonesia",0,3
"In which country is Africa’s second highest mountain located?","Kenya","Uganda","Tanzania",0,6
"Of the following occasions, which is the only public holiday in Kazakhstan?","Women's Day","Friendship Day","King's Day",0,10
