"Which of these TV programmes prompted a UN discussion about its major themes?","Battlestar Galactica","Dallas","Orange Is the New Black",0,12
"In the 90s sitcom, Will Smith played the what of Bel-Air?","Fresh Prince","Decayed Duke","Rotten King",0,1
"What catchphrase does Alan Sugar use when eliminating contestants on “The Apprentice”?","You're fired!","Stay outta my business!","You're having a laugh!",0,2
"The sitcom that ran from 1973 to 2010 on the BBC was entitled “The Last of the” what?","Winter Red Bull","Spring Ribena","Summer Wine",2,3
"The Night King is a character from which of these series?","Downton Abbey","Game of Thrones","Call the Midwife",1,4
"Harry Enfield portrayed a central character in the first series of which of these programmes?","Men Behaving Badly","The Vicar of Dibley","The League of Gentlemen",0,5
"A former actress in which of these soaps received an Oscar in 2018?","Coronation Street","Neighbours","Hollyoaks",2,6
"Martin Scorsese directed the pilot episode of which of these series?","Narcos","Boardwalk Empire","The Sopranos",1,7
"Which politician was asked the same question 12 times by Jeremy Paxman on “Newsnight”?","Gordon Brown","Michael Howard","Peter Mandelson",1,8
"“Let's be careful out there” was a catchphrase associated with which US police drama?","The Wire","NYPD Blue","Hill Street Blues",2,9
"A team representing which university was the first to score zero points on “University Challenge”?","Exeter","Oxford","Reading",2,10
"Which of these programmes did NOT feature on Channel 4's opening day schedule?","The Body Show","Time Team","Brookside",1,11
"Which of these presenters voiced a Doctor Who character in a 2005 episode?","Carol Vorderman","Tess Daly","Anne Robinson",2,12
"Who was announced as the latest CBeebies Bedtime Story star?","Liam Gallagher","Orlando Bloom","Prince Harry",1,3
"Who was announced as one of the new presenters of “Top Gear” this week?","Paddy McGuinness","David Schwimmer","Dermot O'Leary",0,5
"What is the first name of John Cleese's hotelier character in Fawlty Towers?","Broccoli","Beetroot","Basil",2,4
"Which of these animated characters is famous for having a high IQ?","Jimmy Neutron Boy Genius","SpongeBob SquarePants","Homer Simpson",0,2
"Which of these celebrities has a television network named after her?","Wendy Williams","Oprah Winfrey","Whoopi Goldberg",1,6
"In the streaming TV series, Sabrina is which of the following?","A troublesome toddler","An OAP","A teenage witch",2,2
"Which of these singers was a judge on the 2018 series of American Idol?","Katy Perry","Rihanna","Britney Spears",0,4
"Which member of the royal family regularly appeared on the US version of “Deal or no Deal”?","The Duchess of Sussex","The Queen","Prince Charles",0,3
"Which of these sitcom characters would often say the catchprase “He who dares, wins!”?","Derek Trotter","Basil Fawlty","David Brent",0,4
"Which of these reality TV shows features the “Casa Amor”?","Sesame Street","Good Morning Britain","Love Island",2,3
"Who played Pennywise in the original TV adaptation of Stephen King's “It”?","Robin Williams","Tommy Lee Jones","Tim Curry",2,7
"A former England rugby player was the first winner of which of the following?","Celebrity Big Brother","Strictly Come Dancing","Celebrity Masterchef",2,9
"Which of these singers has been a judge on the UK versions of both “The X Factor” and “The Voice”?","Rita Ora","Ricky Wilson","Nicole Scherzinger",0,5
"What was unusual about the technical challenge in the GBBO final?","It took place outside","It took place on a beach","It took place underwater",0,4
"The “C” in the US TV network “CBS” stands for what?","Cable","Columbia","Chrysler",1,4
"“I'm a Celebrity...Get Me Out of Here!” takes place in which environment?","Rehab clinic","Jungle","Kebab shop",1,1
"Which British rapper was given his own television chat show in 2018?","Stormzy","Big Narstie","Skepta",1,4
"Which of these cartoon characters originally had the name “Too Much”?","Goofy","Scooby-Doo","Yogi Bear",1,17
"What species is Swiper on “Dora the Explorer”?","Ferret","Fox","Weasel",1,6
"Alesha Dixon won series five of which TV programme?","Dancing on Ice","Britain's Got Talent","Strictly Come Dancing",2,5
"Which of the following is NOT a Looney Tunes character?","Mighty Mouse","Lola Bunny","Marvin the Martian",0,7
"Which of these series was originally going to be set in the 80s?","The Inbetweeners","The Office","The Thick of It",0,11
"In the 80s and 90s dance music TV programme “The Hitman and Her”, who was “Her”?","Donna Air","Davina McCall","Michaela Strachan",2,5
"Which of these is the title of a crime drama that began on air in the late 1970s?","Mike's Treasures","Harry's Gems","Charlie's Angels",2,1
"In which TV series has Helen Mirren played Detective Jane Tennison?","Amazon Prime","Usual Suspects","Prime Suspect",2,2
"Which of these TV programmes has NOT starred Gillian Anderson?","The X-Files","The Fall","Vera",2,3
"The first series of “Top of the Lake” was set in which country?","Kenya","New Zealand","Switzerland",1,4
"“Broadchurch” was primarily filmed in which English county?","Cambridgeshire","Dorset","Shropshire",1,5
"For which of these items of clothing is the female lead in “The Killing” especially noted?","Her sweater","Her beanie","Her boots",0,6
"An actress from which programme played one of the title roles in the pilot episode of “Cagney & Lacey”?","The Waltons","The Brady Bunch","M*A*S*H*",2,7
"In the US remake of Scandinavian noir “The Bridge”, who portrays the lead female detective?","Mary Elizabeth Winstead","Diane Kruger","Emily Deschanel",1,8
"What was the first French-language drama series to be shown on BBC Four?","The Returned","Spiral","Braquo",1,9
"Which of these series was written by the creator of “The Sweeney”?","The Gentle Touch","The Bill","Juliet Bravo",2,10
"Which of these “Line of Duty” actresses has also appeared in a movie with a US rap star?","Keeley Hawes","Thandie Newton","Vicky McClure",1,11
"The author of which of these works is referenced in the very first episode of “Happy Valley”?","The Bell Jar","Frankenstein","Pride and Prejudice",0,12
"Which of these personalities has NOT guest hosted an episode of “Have I Got News For You”?","William Shatner","Joan Collins","Phillip Schofield",2,8
"The composer of the score to “Love Story” also wrote the theme tune to which of these TV programmes?","Panorama","Strictly Come Dancing","University Challenge",0,12
"Which of these TV characters was used in a ’90s magazine cover story asking, “Is Feminism Dead?”","Buffy Summers","Carrie Bradshaw","Ally McBeal",2,17
"Thandie Newton played DCI Roz Huntley in which of these TV programmes?","Line of Duty","Rhombus of Reason","Zig-zag of Neglect",0,2
"Who won the first series of the US version of “I'm a Celebrity”?","Cris Judd","Melissa Rivers","Lou Diamond Phillips",0,10
"Which phrase is shown on screen at the end of a Looney Tunes cartoon?","You're fired!","That's all Folks!","Hasta la vista, baby",1,1
"Christine Cavanaugh is the voice of the main character from which show?","The Fairly OddParents","Dexter's Laboratory","Phineas and Ferb",1,6
"In the TV programme ‘‘Arrested Development’’, where is there always money?","In the shark tank","In Buster’s hook","In the banana stand",2,7
"What single word appeared at the end of a mysterious trailer featuring Tom Hiddleston this week?","Manager","Skull","Betrayal",2,8
"Who was NOT announced as one of the contestants for the new series of “I'm a Celebrity”?","John Barrowman","Abbey Clancy","Fleur East",1,11
"Which of these did NOT feature as an enemy of one of the first four Doctor Whos?","Sontarans","Terileptils","Sensorites",1,11
"Which of these TV programmes is based on a series of novels by a dance critic for a national newspaper?","Bodyguard","Killing Eve","The Fall",1,11
"Which US TV network was the last to air the tradition known as “Saturday morning cartoons”?","Fox","The CW","NBC",1,8
"Which of these “Real World” seasons came first?","Chicago","Boston","London",2,19
"A star of which British sitcom is currently appearing in a new Netflix adaptation of Sabrina?","Peep Show","Miranda","The Office",2,8
"Which of these programmes is a sitcom starring Rob Delaney and Sharon Horgan?","Disaster","Fiasco","Catastrophe",2,3
"In the children's TV series “Rainbow”, George was which type of animal?","Cow","Hippo","Sheep",1,5
"What did Noel Edmonds say he did in order to prepare for “I'm a Celebrity”?","Ate worms","Spent dingo dollars","Showered outside",0,1
"Who has been tipped as the new host of “Question Time”?","Fiona Bruce","Lily Allen","Gary Lineker",0,2
"Which of these is a Channel 4 dating programme?","First Dates","First Tooth","First Dibs",0,2
"Who hosted the 20th anniversary series of “Who Wants to Be a Millionaire?”?","Phillip Schofield","Jeremy Clarkson","Tess Daly",1,3
"Which of these US sitcoms had the least number of seasons?","Two and a Half Men","Frasier","Friends",2,9
"Which of these countries has NEVER had its own version of BBC's “MasterChef”?","Cambodia","Chile","Cyprus",2,10
"Who was the first person to play Miss Marple in a TV adaptation of an Agatha Christie novel?","Gracie Fields","Margaret Rutherford","Geraldine McEwan",0,12
