"What is the title of Beyoncé's bestselling album of 2016?","Horlicks","Lemsip","Lemonade",2,1
"Which band is fronted by a person who also created a wildly successful “virtual band”?","Blur","Oasis","Rolling Stones",0,7
"The initials of the band LFO, famous for “Summer Girls,” stand for what?","Loose Fresh Originals","Lyte Funkie Ones","Low Frequency Oscillator",1,12
"Which song holds the record for the biggest drop from the UK number one spot?","Can We Fix It?","Barbie Girl","Three Lions",2,8
"What does the letter “K” stand for in K-pop?","Kerfuffle","Kebab","Korean",2,3
"In music, what name is given to an ensemble of four singers or instrumental performers?","Duet","Trio","Quartet",2,2
"Which of these group's first hits was co-written by the singer of “Uptown Funk”?","The Vamps","Maroon 5","Imagine Dragons",0,12
"What was the name of Adele's 2015 No.1 hit?","Bonjour","Howdy","Hello",2,2
"According to Ricky Martin, which of these things is part of “Livin’ La Vida Loca”?","Weekends in Spain","French champagne","Making it rain",1,9
"What was the first song performed on live American television by the Beatles?","I Want to Hold Your Hand","I Saw Her Standing There","All My Loving",2,15
"“Yesterday” by the Beatles had which working title?","Scrambled Eggs","Whipped Cream","Fried Tomatoes",0,4
"Which song is traditionally sung at the stroke of midnight on New Year's Eve?","Mary Had A Little Lamb","Auld Lang Syne","Anarchy in the UK",1,3
"Which band was originally called "The Polka Tulk Blues Band"?","Black Sabbath","Queen","Led Zeppelin",0,7
"Who co-wrote the Rihanna song “Diamonds”?","Andrew Lloyd Webber","Calvin Harris","Sia",2,1
"Which music act was originally called “Tom & Jerry”?","Simon & Garfunkel","The Everly Brothers","The Righteous Brothers",0,6
"Which of these actors released an indie rock album in 2009?","Joaquin Phoenix","Robert Pattinson","Ryan Gosling",2,9
"Which of these acts has had the most UK Top 10 singles?","Haircut 100","Blink 182","Sum 41",0,9
"Who played “James Dean” in an early 90s chart-topping pop video that was a remake of “Rebel Without a Cause”?","Matt LeBlanc","Keanu Reeves","Brad Pitt",1,11
"What artist wrote the song “Born in the USA”?","Bruce Willis","Bruce Springsteen","Bruce Lee",1,2
"Which of these music acts released an album before the 1970s?","The Eagles","ABBA","David Bowie",2,9
"Which of these 90s songs was NEVER released as a single in the UK?","Creep","Losing My Religion","Champagne Supernova",2,7
"Which of these songs was written in a car?","Hey Jude","Satisfaction","Good Vibrations",0,9
"Which of these artists has the most Grammy awards?","Björk","Alessia Cara","Katy Perry",1,11
"The title of which group's first release was a reference to a Radiohead album?","Biffy Clyro","Panic! at the Disco","TV on the Radio",2,11
"After Louis Armstrong, who was the next jazz musician to appear on the cover of Time Magazine?","Dave Brubeck","Charlie Parker","Miles Davis",0,11
"According to the lyrics, what was singer Bing Crosby “dreaming of” in his classic song?","A multi-coloured Easter","An orange Red Nose Day","A white Christmas",2,1
"In Lady Gaga's 2011 hit, which of these was she “gonna marry”?","A kite","The Night","The Isle of Wight",1,2
"The nonsense song “Ging gang goolie” is particularly associated with which organisation?","London Stock Exchange","The Scouts","The House of Lords",1,3
"Which Grammy-winning artist is nicknamed “The Boss”?","Jon Bon Jovi","Bob Dylan","Bruce Springsteen",2,4
"“Macho types wanted: must have moustache” was the original recruitment ad for which band?","One Direction","Queen","Village People",2,5
"According to Alanis Morissette, it's “ironic” to have rain when?","On your wedding day","On your graduation day","On your birthday",0,6
"A cake by which of these British cooks featured on the cover of a Rolling Stones album?","Delia Smith","Nigella Lawson","Mary Berry",0,7
"Which of these artists' first album only sold around 1,000 copies?","Rihanna","Amy Winehouse","Eminem",2,8
"In the original Broadway production of The Sound of Music, who played Maria?","Doris Day","Julie Andrews","Mary Martin",2,9
"What is unusual about the 2001 German cathedral version of a John Cage piece?","It's completely silent","It's played by clapping","It lasts over 600 years",2,10
"Which instrument is used as a weapon in an Agatha Christie 1930 short story?","Ukulele","Flute","Bagpipes",0,11
"Which of these 90s hits begins with an excerpt from a Verdi composition?","Bitter Sweet Symphony","Don't Speak","Never Forget",2,12
"Which of these is the name of a vocal performance without any instrumental accompaniment?","A catastrophe","A cappella","A crime",1,1
"Which of these acts has had the highest UK chart position with the song “Money (That's What I Want)”?","The Flying Lizards","The Beatles","Berry Gordy",0,6
"Little Mix had a 2016 UK number one with “Shout Out to My” who?","Grandmother","Gardener","Ex",2,3
"The lyrics to a popular children’s song are “Head, shoulders, knees, and” what?","Toes","Tracheas","Thunder thighs",0,1
"Which magazine annually publishes a list of the Top 10 Freshman rappers?","Hype","XXL","The Source",1,11
"Roy Wood famously sang that he wished it could be Christmas how often?","Once in a blue moon","Every day","Once a decade",1,3
"In the 80s, what did “Frankie” say on a popular T-shirt range?","Lovely jubbly","Relax","I don't believe it!",1,4
"Which company paid hackers £75,000 in 2016 to delete the data they had stolen?","Yahoo!","Uber","Sony",1,11
"Which of these artists produced the soundtrack for “Tron: Legacy”?","Daft Punk","Deadmau5","Gorillaz",0,5
"Which of these bands had the most UK Top 10 singles?","Cranberries","Orange Juice","Black Grape",2,12
"Which of these musicians is worshipped as a saint in a church which bears his name?","Duke Ellington","Miles Davis","John Coltrane",2,11
"Which of the following colours is also the surname of a former Take That member?","Green","Orange","White",1,3
"Which of these acts has had singles that have peaked at every position in the Top 10 on the UK charts?","George Michael","Lonnie Donegan","David Bowie",1,12
"The Voidz, CRX and Little Joy are side projects for members of which band?","The Strokes","Blur","New Order",0,6
"What was the first single from the Beatles' own record label to top the UK charts?","All You Need Is Love","Hey Jude","Let It Be",1,11
"Which of these scientists is named in Queen’s ‘‘Bohemian Rhapsody’’?","Aristotle","Galileo","Copernicus",1,4
"The lead singer of which of these bands was born in Scotland?","Talking Heads","Travis","Franz Ferdinand",0,12
"Which 80s song does Iggy Azalea sample in her single “Savior”?","All Around the World","Tainted Love","Don't Stop Believin",0,8
"What band’s lyrics do I usually reference before asking the first question on HQ?","Phish","Pearl Jam","Rolling Stones",0,9
"“Yankee Doodle” is the official song of which US state?","Pennsylvania","Florida","Connecticut",2,6
"“I've got two tickets to Iron Maiden, baby” are words from which song?","Teenage Kicks","Teenage Dirtbag","Smells Like Teen Spirit",1,7
"Which of these Arcade Fire songs has the highest number of plays on Spotify?","Wake Up","Everything Now","The Suburbs",0,10
"Which of these songs by The Clash was a cover version?","London Calling","I Fought the Law","Rock the Casbah",1,8
"On Christmas Day in 2017, what was the most downloaded song in the United States?","Despacito / Luis Fonsi","Humble / Kendrick Lamar","Perfect / Ed Sheeran",2,8
"Which of these singers is the only one to have had a solo US Number 1 single?","Neil Young","Bob Dylan","Bruce Springsteen",0,12
"The Star-Spangled Banner was made the official national anthem of the United States under which president?","Herbert Hoover","Abraham Lincoln","Woodrow Wilson",0,10
"Which of the following is the name of a musical instrument?","Ukulele","Machiavelli","Halle Berry",0,1
"What was Bonnie Tyler “holding out for” in the title of her 1984 single?","Hero","Hermit","Hyena",0,2
"What was the venue for the UK's 1985 Live Aid concert?","Wembley Stadium","No. 87 bus to Clapham","Orkney Islands",0,1
"The lead singer of which act wore a black eye mask on the cover of their breakthrough album?","Tears for Fears","Eurythmics","Pet Shop Boys",1,5
"Which of these Migos songs has a music video set in the 1970s?","Stir Fry","Bad and Boujee","Walk It Talk It",2,8
"In 2017, what was the most popular day of the week for album sales in the United States?","Saturday","Monday","Friday",2,11
"Which of these songs led to the record company behind it being sued?","We're Going to Ibiza","MMMBop","Barbie Girl",2,4
"Which of these stage names is NOT also the singer’s real name?","Usher","Lorde","Prince",1,7
"Which of these men is NOT at the bar in “Piano Man” by Billy Joel?","Bill","John","Jim",2,15
"Curtis James Jackson III is better known by what stage name?","50 Pence","50 Cent","50 Shillings",1,3
"According to their album title, Guns N’ Roses had an appetite for what?","Defenestration","Destruction","Designer cakes",1,3
"What did Nellie the Elephant say goodbye to after packing her trunk?","M62 motorway","The circus","Capital gains tax",1,2
"Which song popularised the phrase “Shake it like a Polaroid picture”?","Help!","Hello, Dolly!","Hey Ya!",2,3
"Which of these Beyoncé songs has the highest number of credited writers?","Crazy in Love","Hold Up","Best Thing I Never Had",1,12
"Which of these was a hit for Will.I.am and Britney Spears?","Scream & Shout","Take Me Out","Twist and Shout",0,3
"Whose 2018 album was inspired by renting a room in an apartment in Spain?","George Ezra","Craig David","Tom Odell",0,12
"What kind of pancakes did Jack Johnson sing about in a 2005 hit?","Banana","Broccoli","Anchovy",0,3
"Which of these is the name of a Neil Diamond song covered by UB40?","Creamy White Horlicks","Green Green Wheatgrass","Red Red Wine",2,3
"Which of these Paul McCartney songs was inspired by a childhood game?","Coming Up","Queenie Eye","Blackbird",1,11
"Celine Dion represented which of these countries in the Eurovision Song Contest?","France","Belgium","Switzerland",2,5
"Which of these acts featured in the Top 20 in ITV's “Nation's Favourite 80s Number Ones”?","Band Aid","a-ha","Dead or Alive",2,12
"The company Gibson Guitars began with a patent on what musical instrument?","Banjo","Mandolin","Viola",1,12
"In music, which of these singing voices is the highest?","Tenor","Contralto","Soprano",2,3
"Björn Again is a well-known tribute act that plays the songs of which Swedish band?","One Direction","Led Zeppelin","Abba",2,2
"Who is NOT mentioned in the lyrics of Madonna's song “Vogue”?","Gene Kelly","Jean Harlow","Gene Tierney",2,9
"What was the title of the book that served as inspiration for John Lennon's song “Imagine”?","Grapefruit","Cut Piece","Fluxus",0,11
"Robbie Williams left which band in 1995?","The Beatles","Take That","The Spice Girls",1,1
"Lady Gaga had a UK Number One with which of these hits?","Poker Face","Gin Rummy Eyes","Backgammon Ears",0,2
