"Of these wind conditions, which has the highest rating on the Beaufort Scale?","Violent storm","Strong breeze","Light air",0,3
"What is the name of the pledge by which doctors swear to uphold ethical standards?","Hippocratic oath","Hypocritical promise","Hysterical pact",0,3
"What is the name for the coloured part of the eye that surrounds the pupil?","Poppy","Ella","Iris",2,4
"What does the letter “G” stand for in the “APGAR” test, used to assess the health of small babies?","Gums","Grimace","Growth",1,8
"What name is given to molten rock which is expelled above ground?","Lava","Shampoo foam","Dwayne Johnson",0,1
"What is the name of the ancient Greek pledge commonly taken by physicians?","Hippocratic oath","Bro code","Vanderpump Rules",0,1
"Which of these is a chemical often used in powdered detergents and cleaners?","Lorax","Borax","Thorax",1,4
"Which of the following was the name of the lunar landing site of Apollo 11?","Lake of Lamentation","Sea of Tranquility","Pool of peace",1,3
"The rotator cuff is a group of muscles in which part of the body?","Ankle","Thigh","Shoulder",2,5
"Enamel is a protective covering for which part of the human body?","Teeth","Ears","Eyelashes",0,2
"When US hurricanes exceed a certain number each year, what is used to identify them?","US presidents","Greek alphabet","NATO alphabet",1,11
"Which of these places have humans traveled to by rocket ship?","Sun","Moon","Black hole",1,1
"On the periodic table, the letter C is the chemical symbol for what?","Carbon","Lisbon","Bonbon",0,2
"What does a light year measure?","Time","Sound","Distance",2,6
"The unit of power measurement known as “hp” is an abbreviation of what?","Hamsterpower","Horsepower","Hedgehogpower",1,3
"The TV programme “The Sky at Night” is associated with which of these sciences?","Astronomy","Audiology","Anthropology",0,4
"A lunar module on the Apollo program took its name from which type of cartoon animal?","Cat","Rabbit","Dog",2,12
"Which of these minerals is NOT a type of iron ore?","Limonite","Siderite","Azurite",2,16
"Which of these does NOT exemplify one of the six simple machines identified in the Renaissance?","Ramp","Steam engine","Crowbar",1,4
"What is the name of the largest carnivorous marsupial in the world?","Hawaiian scoundrel","Jamaican imp","Tasmanian devil",2,3
"In the early 80s, an American dentist volunteered to become the first patient to receive what?","Bionic arm","Chimp's kidney","Artificial heart",2,7
"NASA was once sued for which of the following reasons?","Faking footage","Trespassing on Mars","Smuggling animals",1,12
"What constellation contains the North Star?","Little Dipper","Orion","Big Dipper",0,8
"Which of these is closest to the thickness of Saturn’s rings?","Height of Burj Khalifa","Diameter of Earth","Length of Florida",0,6
"Which of these is NOT considered one of the human body’s pulse points?","Behind the knee","Shoulder blade","Inner elbow",1,6
"Which vitamin is essential for the absorption of calcium in the human body?","Vitamin D","Vitamin A","Vitamin C",0,5
"Which of these was NOT one of the new names for constellations, as announced by NASA this week?","Thanos","Godzilla","The Hulk",0,10
"Out of the following planets, which is the only one with at least one moon?","Venus","Jupiter","Mercury",1,5
"Saliva from which of these creatures has been used in medicine to keep human blood flowing?","Vampire bats","Black widow spiders","Arctic wolves",0,12
"In 2005, a US computer science student organised a conference for whom?","Time travellers","Extraterrestrials","Imaginary friends",0,10
"The Pacific nation of Palau is set to become the first country to ban which of these products to protect its coral reefs?","Washing powder","Aerosols","Sunscreen",2,12
"Which item was used to improvise an electrical switch on the first lunar mission?","Chewing gum","Paper clip","Felt-tipped pen",2,11
"Features on a moon of Saturn are named after planets in which science fiction novel?","Solaris","Ringworld","Dune",2,18
"In what year did man first step on the moon?","1832","4000 BC","1969",2,2
"Rain, sleet and snow are forms of what?","Perspiration","Precipitation","Personification",1,2
"A geological period of Earth is named after which English county?","Kent","Devon","Surrey",1,4
"Out of the following, which is the highest atmospheric layer?","Thermosphere","Stratosphere","Troposphere",0,12
"Which of these played a key role in the process of inventing the microwave oven?","Potatoes","Candy","Ice",1,8
"Which of these astronauts was the third person to walk on the moon?","Pete Conrad","Michael Collins","Buzz Aldrin",0,7
"Instead of “muggle,” the Magical Congress of the United States of America uses what synonym?","Miggle","No-Maj","Bad-Spell",1,3
"In the first ever British TV weather forecast, the presenter advised viewers it was a good time to do what?","Go to the beach","Buy an umbrella","Hang out washing",2,10
"Which of these letters does NOT appear in the name of any element on the periodic table?","O","J","H",1,4
"Which of the following is NOT a moon of Saturn?","Persephone","Pandora","Phoebe",0,22
"When viewed from Earth, which of these gas giants is mostly blue?","Jupiter","Neptune","Saturn",1,6
"Unlike fingerprints, which of these  attributes is NOT unique to each person?","Tongue print","Heel print","Lip print",1,11
"Which part of the human body contains the brain?","Clavicle","Calf","Cranium",2,3
"The largest mountain in our solar system can be found on which planet?","Mars","Earth","Jupiter",0,7
"Who is NOT credited as a co-discoverer of DNA’s double-helix shape?","Gregor Mendel","James Watson","Francis Crick",0,6
"What is the name of the atmosphere of a comet?","Cosmosphere","Corona","Coma",2,11
