"Of these countries, which has the lowest average age for young people leaving their parents' home?","Poland","UK","Sweden",2,18
"@Pontifex is the Twitter handle of which religious figure?","Bishop of Durham","Dalai Lama","The Pope",2,4
"Which of these events took place earliest in the 80s?","Pac-Man's release","Birth of Prince William","MTV's launch",0,9
"Of these three names, which was the most popular for baby girls in England and Wales in 2017?","Ivy","Daisy","Jessica",2,11
"Which of these royals has a child born on St George's Day?","The Prince of Wales","The Duke of York","The Duke of Cambridge",2,8
"Which of the following occurs on October 31?","Valentine's Day","Manic Monday","Halloween",2,2
"What did over 6000 people state as their religion in the 2011 UK census?","Jazz","Disco","Heavy metal",2,6
"Which of these is NOT a primary judging criterion in the UK Cosplay Championships?","Audience impact","Needlework","Armour",0,11
"Google reported a spike in which of these searches following the announcement of a royal pregnancy?","Where is Australia?","Who is Harry?","When is spring?",2,8
"What does Princess Eugenie's new husband do for a living?","Drinks ambassador","Chocolate taster","Video games tester",0,10
"According to a famous nursery rhyme, there was an old woman who lived where?","On Instagram","At the DMV","In a shoe",2,1
"According to “The Knot,” 2017’s most popular month to get married was what?","August","September","May",1,11
"Santa Claus is associated with which annual holiday?","Oktoberfest","Christmas","Groundhog Day",1,1
"What are some law students in India going to study as part of their course?","Harry Potter","The Hunger Games","Breaking Bad",0,8
"In which of these countries is the “Day of the Dead” a national holiday shortly after Halloween?","Mexico","Turkey","Russia",0,5
"In some regions of the US, what name is given to the night before Halloween?","Cabbage Night","Corn Night","Cherry Night",0,8
"In the Halloween legend of “Stingy Jack” what does the Devil turn himself into?","A black cat","A pumpkin","A coin",2,10
"To celebrate Halloween, what did hundreds of “witches” do in the north-west United States?","Bury themselves alive","Paddle down a river","Camp out in a graveyard",1,6
"What tradition do women often perform when meeting the Queen?","Fist bump","Holla","Curtsy",2,1
"According to a report this week, 7000 UK households still do what?","Dress for dinner","Watch black & white TV","Use dial-up internet",1,8
"Which food do British expats in Australia miss the most, according to a new report?","Jaffa Cakes","Chocolate digestives","Baked beans",2,11
"Which of these academic institutions is NOT part of the American “Ivy League”?","Cornell","Stanford","Dartmouth",1,7
"What is Mad-Eye Moody’s real first name?","Alastor","Mundungus","Bastien",0,4
"King Willem-Alexander has been the monarch of which country since 2013?","Belgium","The Netherlands","Sweden",1,6
"What did four people disguise themselves as in order to cross a bridge that was not open to pedestrians?","Sheep","A tumbleweed","A bus",2,6
"The talent agent credited with signing Simon and Garfunkel is better known for launching a line of what comestible?","Breakfast sausages","Potato chips","Chocolate chip cookies",2,15
"Which “P” is used to describe money regularly given to children?","Protein","Pocket","Parsley",1,1
"What do people traditionally do before blowing out their birthday candles?","Fry a fish","Make a wish","Break a dish",1,1
